# 750  3.000000 3.000000 3.000000
 0.74338	-1.75600	 2.31600	 0.24779	-0.58533	 0.77200	 0.15080
 1.07843	-1.56078	 2.32400	 0.35948	-0.52026	 0.77467	 0.15080
 1.36673	-1.30147	 2.33200	 0.45558	-0.43382	 0.77733	 0.15080
 1.59591	-0.98867	 2.34000	 0.53197	-0.32956	 0.78000	 0.15080
 1.75587	-0.63545	 2.34800	 0.58529	-0.21182	 0.78267	 0.15080
 1.83938	-0.25680	 2.35600	 0.61313	-0.08560	 0.78533	 0.15080
 1.84238	 0.13094	 2.36400	 0.61413	 0.04365	 0.78800	 0.15080
 1.76430	 0.51073	 2.37200	 0.58810	 0.17024	 0.79067	 0.15080
 1.60818	 0.86565	 2.38000	 0.53606	 0.28855	 0.79333	 0.15080
 1.38061	 1.17957	 2.38800	 0.46020	 0.39319	 0.79600	 0.15080
 1.09154	 1.43796	 2.39600	 0.36385	 0.47932	 0.79867	 0.15080
 0.75393	 1.62861	 2.40400	 0.25131	 0.54287	 0.80133	 0.15080
 0.38325	 1.74223	 2.41200	 0.12775	 0.58074	 0.80400	 0.15080
-0.00323	 1.77302	 2.42000	-0.00108	 0.59101	 0.80667	 0.15080
-0.38715	 1.71899	 2.42800	-0.12905	 0.57300	 0.80933	 0.15080
-0.74992	 1.58225	 2.43600	-0.24997	 0.52742	 0.81200	 0.15080
-1.07367	 1.36898	 2.44400	-0.35789	 0.45633	 0.81467	 0.15080
-1.34209	 1.08926	 2.45200	-0.44736	 0.36309	 0.81733	 0.15080
-1.54136	 0.75672	 2.46000	-0.51379	 0.25224	 0.82000	 0.15080
-1.66087	 0.38794	 2.46800	-0.55362	 0.12931	 0.82267	 0.15080
-1.69394	 0.00170	 2.47600	-0.56465	 0.00057	 0.82533	 0.15080
-1.63825	-0.38193	 2.48400	-0.54608	-0.12731	 0.82800	 0.15080
-1.49617	-0.74258	 2.49200	-0.49872	-0.24753	 0.83067	 0.15080
-1.27471	-1.06072	 2.50000	-0.42490	-0.35357	 0.83333	 0.15080
-0.98540	-1.31869	 2.50800	-0.32847	-0.43956	 0.83600	 0.15080
-0.64375	-1.50177	 2.51600	-0.21458	-0.50059	 0.83867	 0.15080
-0.26859	-1.59915	 2.52400	-0.08953	-0.53305	 0.84133	 0.15080
 0.11896	-1.60463	 2.53200	 0.03965	-0.53488	 0.84400	 0.15080
 0.49655	-1.51718	 2.54000	 0.16552	-0.50573	 0.84667	 0.15080
 0.84188	-1.34124	 2.54800	 0.28063	-0.44708	 0.84933	 0.15080
 1.13407	-1.08663	 2.55600	 0.37802	-0.36221	 0.85200	 0.15080
 1.35492	-0.76817	 2.56400	 0.45164	-0.25606	 0.85467	 0.15080
 1.49023	-0.40502	 2.57200	 0.49674	-0.13501	 0.85733	 0.15080
 1.53076	-0.01963	 2.58000	 0.51025	-0.00654	 0.86000	 0.15080
 1.47312	 0.36357	 2.58800	 0.49104	 0.12119	 0.86267	 0.15080
 1.32020	 0.71962	 2.59600	 0.44007	 0.23987	 0.86533	 0.15080
 1.08130	 1.02468	 2.60400	 0.36043	 0.34156	 0.86800	 0.15080
 0.77174	 1.25772	 2.61200	 0.25725	 0.41924	 0.87067	 0.15080
 0.41217	 1.40204	 2.62000	 0.13739	 0.46735	 0.87333	 0.15080
 0.02732	 1.44668	 2.62800	 0.00911	 0.48223	 0.87600	 0.15080
-0.35555	 1.38748	 2.63600	-0.11852	 0.46249	 0.87867	 0.15080
-0.70848	 1.22773	 2.64400	-0.23616	 0.40924	 0.88133	 0.15080
-1.00489	 0.97831	 2.65200	-0.33496	 0.32610	 0.88400	 0.15080
-1.22164	 0.65726	 2.66000	-0.40721	 0.21909	 0.88667	 0.15080
-1.34104	 0.28878	 2.66800	-0.44701	 0.09626	 0.88933	 0.15080
-1.35253	-0.09838	 2.67600	-0.45084	-0.03279	 0.89200	 0.15080
-1.25399	-0.47293	 2.68400	-0.41800	-0.15764	 0.89467	 0.15080
-1.05234	-0.80357	 2.69200	-0.35078	-0.26786	 0.89733	 0.15080
-0.76356	-1.06159	 2.70000	-0.25452	-0.35386	 0.90000	 0.15080
-0.41183	-1.22357	 2.70800	-0.13728	-0.40786	 0.90267	 0.15080
-0.02790	-1.27380	 2.71600	-0.00930	-0.42460	 0.90533	 0.15080
 0.35333	-1.20623	 2.72400	 0.11778	-0.40208	 0.90800	 0.15080
 0.69580	-1.02569	 2.73200	 0.23193	-0.34190	 0.91067	 0.15080
 0.96572	-0.74819	 2.74000	 0.32191	-0.24940	 0.91333	 0.15080
 1.13507	-0.40013	 2.74800	 0.37836	-0.13338	 0.91600	 0.15080
 1.18499	-0.01632	 2.75600	 0.39500	-0.00544	 0.91867	 0.15080
 1.10838	 0.36303	 2.76400	 0.36946	 0.12101	 0.92133	 0.15080
 0.91170	 0.69628	 2.77200	 0.30390	 0.23209	 0.92400	 0.15080
 0.61530	 0.94499	 2.78000	 0.20510	 0.31500	 0.92667	 0.15080
 0.25225	 1.07862	 2.78800	 0.08408	 0.35954	 0.92933	 0.15080
-0.13457	 1.07902	 2.79600	-0.04486	 0.35967	 0.93200	 0.15080
-0.49691	 0.94375	 2.80400	-0.16564	 0.31458	 0.93467	 0.15080
-0.78697	 0.68800	 2.81200	-0.26232	 0.22933	 0.93733	 0.15080
-0.96391	 0.34422	 2.82000	-0.32130	 0.11474	 0.94000	 0.15080
-1.00038	-0.04062	 2.82800	-0.33346	-0.01354	 0.94267	 0.15080
-0.88806	-0.41043	 2.83600	-0.29602	-0.13681	 0.94533	 0.15080
-0.64107	-0.70759	 2.84400	-0.21369	-0.23586	 0.94800	 0.15080
-0.29646	-0.88216	 2.85200	-0.09882	-0.29405	 0.95067	 0.15080
 0.08927	-0.90135	 2.86000	 0.02976	-0.30045	 0.95333	 0.15080
 0.44765	-0.75775	 2.86800	 0.14922	-0.25258	 0.95600	 0.15080
 0.70966	-0.47435	 2.87600	 0.23655	-0.15812	 0.95867	 0.15080
 0.81952	-0.10453	 2.88400	 0.27317	-0.03484	 0.96133	 0.15080
 0.74896	 0.27458	 2.89200	 0.24965	 0.09153	 0.96400	 0.15080
 0.50844	 0.57575	 2.90000	 0.16948	 0.19192	 0.96667	 0.15080
 0.15187	 0.72144	 2.90800	 0.05062	 0.24048	 0.96933	 0.15080
-0.22912	 0.66667	 2.91600	-0.07637	 0.22222	 0.97200	 0.15080
-0.52371	 0.41946	 2.92400	-0.17457	 0.13982	 0.97467	 0.15080
-0.63305	 0.05119	 2.93200	-0.21102	 0.01706	 0.97733	 0.15080
-0.50906	-0.31186	 2.94000	-0.16969	-0.10395	 0.98000	 0.15080
-0.18947	-0.52287	 2.94800	-0.06316	-0.17429	 0.98267	 0.15080
 0.18964	-0.47550	 2.95600	 0.06321	-0.15850	 0.98533	 0.15080
 0.42768	-0.17830	 2.96400	 0.14256	-0.05943	 0.98800	 0.15080
 0.35977	 0.19438	 2.97200	 0.11992	 0.06479	 0.99067	 0.15080
 0.01607	 0.34546	 2.98000	 0.00536	 0.11515	 0.99333	 0.15080
-0.25160	 0.09247	 2.98800	-0.08387	 0.03082	 0.99600	 0.15080
-0.01344	-0.15428	 2.99600	-0.00448	-0.05143	 0.99867	 0.15080
